OBJECTID,NUM_Ped_Bike_Crashes,NUM_MotoristCrashes,NUM_Ped_Bike_Killed,NUM_Ped_Bike_SeriousInjury,NUM_Motorist_Killed,NUM_Motorist_SeriousInjury,KSI_Revised,Street,HIN_Version,GlobalID,Shape__Length
34875,0,1,0,0,0,1,1,Ashley Rd,2019-2023,aa6c9289-3fa4-48c8-bedf-31fcb2ba11ed,2253.18250778401
34876,0,3,0,0,1,2,7,E W T Harris Bv,2019-2023,e6999c8d-5813-43b2-a76d-f3ae7cc3dab9,2542.58966982143
34877,0,3,0,0,0,3,3,University City Bv,2017-2021,2a7805c3-1d4d-41db-9510-33f4b157d898,2514.22741642506
34878,0,1,0,0,1,0,5,Providence Rd W,2019-2023,efa1db37-8214-4749-bc1d-47787cf2db9f,2277.61157801867
34879,0,1,0,0,1,0,5,Central Av,2014-2018,ce46c579-c260-423b-9e56-55b30fb33177,2483.60165782599
34880,1,0,1,0,0,0,5,Red Roof Dr,2018-2022,9bbb41ee-9f07-496b-9ec2-a46ad309df26,419.72813841619
34881,0,2,0,0,0,2,2,Monroe Rd,2019-2023,90f552dd-397e-4e88-bf80-1b31932ec4e6,2617.51714262432
34882,0,1,0,0,1,0,5,Timeplanner Dr,2016-2020,77ae9f9e-af16-4820-b4c4-c884be3b4ddf,865.809924215501
34883,0,2,0,0,1,1,6,N I-85 Exit 36 Ra,2013-2017,9d1010b7-9791-4969-b254-d6d45481aea9,711.193735269997
34884,0,1,0,0,0,1,1,Yorkmont Rd,2019-2023,bd053be7-67a7-4bee-97e4-a32081adcaae,2418.34710868432
34885,3,1,1,2,1,0,16,N Tryon St,2018-2022,dde31837-1095-4827-a74f-2bfe79345972,2524.13121016315
34886,0,1,0,0,0,1,1,Silverleaf Rd,2017-2021,fbe59e62-fd88-48e4-a305-6e98901ef013,2502.80853083907
34887,0,1,0,0,1,0,5,S Graham St,2014-2018,504121ae-24cf-4305-afdc-c0ce4b58bb3d,2363.41295826526
34888,1,0,0,1,0,0,3,Parkhouse Ln,2018-2022,47002c94-fea9-4dfb-b234-f0e77071e44c,360.611071532598
34889,0,3,0,0,2,1,11,S Tryon St,2018-2022,ff999e1c-8a6f-4fa0-94c0-8775680c50e3,2619.82891039931
34890,1,0,0,1,0,0,3,Eastway Dr,2019-2023,ef4de2da-7019-4305-bee2-33d832ed408d,2498.00115187807
34891,0,1,0,0,0,1,1,Wilkinson Bv,2017-2021,32675f5f-bd8a-4a9a-9f09-828e5ea3b260,1002.58508174502
34892,0,1,0,0,0,1,1,W Tyvola Rd,2015-2019,4844ea32-01af-4048-b3c8-97ce4a6374cb,2590.47729404554
34893,1,0,0,1,0,0,3,Amity Pointe Rd,2014-2018,17db2d6b-e178-47ed-8070-d19df5db57a2,2032.42516110297
34894,0,1,0,0,0,1,1,Moretz Av,2019-2023,73631fbd-b84e-4fe8-850e-8243ba04943b,1853.00534287276
34895,0,1,0,0,1,0,5,York Center Dr,2017-2021,4262eceb-c905-43e1-bb2a-0c57031f46a0,392.433136625677
34896,1,0,0,1,0,0,3,N Wendover Rd,2013-2017,faadc1c3-c7e4-41e4-8c03-0260bea0e256,2432.36830970488
34897,0,1,0,0,1,0,5,Tuckaseegee Rd,2016-2020,c69267d5-56da-4a2a-8a89-83261166f81f,2513.81163587412
34898,1,0,0,1,0,0,3,Albemarle Rd,2018-2022,6714b15c-1955-477b-abd5-2db5addc1867,2552.51779426337
34899,0,1,0,0,1,0,5,Almond Rd,2013-2017,e028e564-2eba-4d30-aad7-51a475750263,1134.50191384365
34900,0,1,0,0,0,1,1,E Martin Luther King Jr Bv,2016-2020,e9065c19-b271-41da-bac3-025df307ca82,1744.88148708333
34901,1,0,0,1,0,0,3,Colonnade Dr,2018-2022,fbb9e676-2061-401c-9004-12494e8558c4,1110.09687017568
34902,0,1,0,0,0,1,1,Independence/I-277 Ra,2016-2020,b89f2018-6a6e-4b79-8364-ce2f99b7d442,1213.70072931413
34903,0,1,0,0,0,1,1,Rea Rd,2017-2021,14154294-b9fd-43f3-8b69-2ea135b3d854,2633.42246336127
34904,0,1,0,0,0,1,1,Brookshire Bv,2019-2023,a9ab843b-88c4-441f-a3eb-01c7157c4e43,2527.95289571634
34905,0,2,0,0,1,1,6,Catalina Av,2015-2019,0434cf7a-bd6c-40c8-8ae6-4bec7469aab9,1756.27133048608
34906,0,3,0,0,1,2,7,W 30th St,2018-2022,9777d685-d211-4e6d-a4d8-89bb024ec5bc,1477.2695561079
34907,2,1,0,2,0,1,7,Ashley Rd,2014-2018,cf8ad287-555b-43bd-b0a2-2655a8a7b497,2253.18218086089
34908,0,1,0,0,1,0,5,Harrisburg Rd,2017-2021,d77415da-252f-473d-8467-3d02a41f232b,2363.1457473265
34909,0,1,0,0,0,1,1,S I-85 Exit 33 Ra,2015-2019,f7c867ce-ca06-47b7-b314-068d486185c2,2485.23418455899
34910,0,2,0,0,0,2,2,S I-85 Exit 37 Ra,2017-2021,45600fcb-d6f0-4a3f-bb64-2afc23f9168f,1474.58463628029
34911,0,1,0,0,0,1,1,University City Bv,2013-2017,ee17ee12-7c48-4d62-88c2-88bc4070b66a,2506.38310009003
34912,0,1,0,0,0,1,1,West Bv,2014-2018,c6d3ef03-d1e4-43be-a048-fc1983c4ad3f,1461.83215218281
34913,1,1,0,1,0,1,4,Providence Rd,2013-2017,82f6c6e7-ae01-4dd4-a4c0-fcd6229e1bc4,2630.9101228696
34914,1,1,1,0,1,0,10,E W T Harris Bv,2019-2023,fb896315-d0a7-4371-bdf5-47671e23b69b,2542.59036118786
34915,0,1,0,0,0,1,1,S Tryon St,2013-2017,0bf73e36-63d7-4492-b75d-9e9a6d5584f1,2618.66150685649
34916,1,0,1,0,0,0,5,Monroe Rd,2018-2022,8f36bb20-6a94-4a77-bce8-316d53a3b816,2617.51716746731
34917,0,1,0,0,1,0,5,Beatties Ford Rd,2017-2021,2c794088-7f20-4ddc-bc34-1bd8d29e6399,2485.35108492037
34918,0,1,0,0,1,0,5,Timeplanner Dr,2014-2018,617abef2-bf86-4196-9a1a-652c06d55e63,865.809396465363
34919,0,1,0,0,1,0,5,Orchard Lake Dr,2017-2021,3825e4c5-120a-4d15-8999-c9db833d10a0,2144.03888846894
34920,1,0,0,1,0,0,3,Tom Hunter Rd,2016-2020,803f2178-e52a-4f3b-a9bb-eb38f2599fbb,2019.81776199707
34921,0,1,0,0,0,1,1,N I-77 Hy,2017-2021,6a2fc305-340b-480b-8563-5bb4a934c62d,2584.95039178501
34922,0,1,0,0,0,1,1,N Graham St,2016-2020,3009d19f-57b7-474b-a459-ec5ed7da1a77,2554.15588010572
34923,1,0,0,1,0,0,3,Katie Creek Ct,2016-2020,0a6ba61a-5d7a-4d60-b422-8097c38133da,869.962552564046
34924,0,2,0,0,0,2,2,E W T Harris Bv,2015-2019,0b7cbb95-0ba7-4b18-8410-3e0f7aa89e72,2542.59008070363
34925,1,0,0,1,0,0,3,University City Bv,2018-2022,8049c6ab-9d57-49a5-b060-df3f651b128c,2514.22672119273
34926,0,2,0,0,1,1,6,Steele Creek Rd,2013-2017,191955f8-720a-45e2-b912-8656664ac907,2576.2213291838
34927,0,1,0,0,0,1,1,Rea Rd,2018-2022,81a422fe-979f-4067-9c39-5b214f5366d5,2633.42221720249
34928,0,1,0,0,0,1,1,Freedom Dr,2017-2021,8d26ccf0-b90c-46d7-acc3-c6d25600e728,43.4945287047054
34929,1,2,0,1,0,2,5,N Graham St,2017-2021,bb77fad0-fed7-4546-b582-e200ed876892,2554.15578645128
34930,0,2,0,0,0,2,2,N Graham St,2019-2023,f970a966-cbdb-457c-a7c3-eac24878b761,2554.15568393179
34931,0,1,0,0,0,1,1,Waterford Branch Dr,2017-2021,0549c82a-960c-4080-8010-6680cc286cfd,228.094902678665
34932,0,2,0,0,1,1,6,S Tryon St,2014-2018,8a14d1ad-6768-4e8b-a4eb-1144177f8aba,2619.83065284775
34933,0,1,0,0,0,1,1,Toal St,2015-2019,efb8b2cc-c93a-4e1e-92ce-855918927fda,1183.52101441433
34934,0,2,0,0,0,2,2,Toddville Rd,2018-2022,5230dc1c-be3e-4e0d-b67d-476e8a47e072,2587.09016317906
34935,0,1,0,0,1,0,5,Billy Graham Py,2015-2019,33773e75-7339-40a5-b3e5-f0a7fb7465a8,2600.49774753647
34936,1,1,1,0,0,1,6,Pineville-Matthews Rd,2016-2020,9787d01f-8d6f-4096-b53c-15364ded7aa7,2594.41028995449
34937,0,1,0,0,1,0,5,N Tryon St,2019-2023,a98cc587-117d-4522-9765-5c4b1322ef62,2524.13086049557
34938,1,3,1,0,1,2,12,Steele Creek Rd,2013-2017,6d176642-3772-4618-b83e-9110130b4a3c,2579.30368358171
34939,0,2,0,0,0,2,2,Toomey Av,2015-2019,733adc3e-af78-4740-b7bd-7458fa33a5fb,1985.55708916797
34940,1,0,1,0,0,0,5,S Tryon St,2017-2021,67f840d4-10e3-42aa-aa9d-ba99637334be,2619.82939731903
34941,0,1,0,0,0,1,1,Lakedell Dr,2014-2018,338ea8b1-cfb8-482a-b72f-716db86bc936,2071.92374777615
34942,0,1,0,0,1,0,5,Dearmon Rd,2016-2020,05f2ff32-aeda-4adf-b593-1a9b45fcc23d,2055.80657235314
34943,0,1,0,0,1,0,5,Brookshire Bv,2017-2021,20a32dc5-ef71-4feb-a0e4-4b58425809ac,2527.95285672083
34944,0,1,0,0,1,0,5,Magnasco Ln,2013-2017,df36251b-4f6e-4616-a5be-c1a3de03d957,2047.40721776124
34945,1,0,1,0,0,0,5,Trinity Rd,2015-2019,3e2f6acf-d133-4cec-9e65-6d2a3db8d443,2388.16967617193
34946,1,0,0,1,0,0,3,W 4th St,2017-2021,7d379f48-b415-44c2-95f9-73085b6e1964,1706.30183834803
34947,0,1,0,0,1,0,5,Northlake West Dr,2016-2020,900745ef-0dda-4588-a83a-f991ad452f6d,2019.23420871892
34948,0,1,0,0,1,0,5,E W T Harris Bv,2019-2023,8fbf40e6-2650-4f7a-9980-491cfb5095fe,2542.59054930585
34949,1,0,1,0,0,0,5,Hamlin Park Dr,2014-2018,831ac4d8-d465-4c83-8647-b65fe1116771,620.926750953672
34950,0,1,0,0,0,1,1,N Wendover Rd,2018-2022,4ae0f0f7-df43-4791-868d-e221a2719941,2436.09215974405
34951,1,0,0,1,0,0,3,E Sugar Creek Rd,2016-2020,6270e645-cef9-43e9-b510-f7ca256e127f,2551.18230423817
34952,0,1,0,0,0,1,1,Nations Ford Rd,2019-2023,afd99fab-b06f-4785-a1f7-a4861401a179,2580.2200754228
34953,0,1,0,0,1,0,5,Johnston Rd,2013-2017,d8d4ff37-c009-4410-b6f7-94f97a38b0d5,2539.80720404218
34954,0,1,0,0,0,1,1,W W T Harris Bv,2018-2022,4d95fa09-b8cf-4ba3-aae4-53c074b17e99,2632.20012028445
34955,0,1,0,0,0,1,1,Cindy Ln,2015-2019,96d622f9-39d1-4e70-a3ab-fcd5d3cceecb,2544.75964937937
34956,0,1,0,0,1,0,5,Mallard Creek Rd,2016-2020,95833c95-13e4-44b4-9a50-9130ba6c1298,2543.12897043696
34957,0,1,0,0,0,1,1,Independence/I-277 Ra,2017-2021,0bf2b64e-2f34-470e-8514-e104ae7ea44d,1213.70072931413
34958,1,0,0,1,0,0,3,Monroe Rd,2014-2018,9aa83042-dd3b-409b-b32b-364dcc65f2e5,2617.51703532963
34959,0,1,0,0,1,0,5,Durant Bv,2018-2022,fc1625a9-f3d8-4170-ab22-556a85efe9b9,1055.19124529723
34960,0,1,0,0,0,1,1,Beatties Ford Rd,2013-2017,b1f769cc-40a3-4b67-bd7e-ec0080bca509,2482.98443257727
34961,0,1,0,0,0,1,1,Hood Rd,2019-2023,95b7df9f-51e9-452d-9940-ef10d691b848,2159.00157028989
34962,1,0,1,0,0,0,5,E Morehead St,2016-2020,dd3ad21e-cad1-48c8-912b-e671278f914c,2159.09186352312
34963,0,1,0,0,1,0,5,Westlake Dr,2018-2022,35dd6331-8f53-4c60-b2d0-d1271a285862,1972.43504212135
34964,1,0,0,1,0,0,3,Mckelvey St,2013-2017,0e1415eb-fe81-4e08-b78a-f7355215e72f,724.783402110205
34965,0,2,0,0,0,2,2,Sir Bailey Dr,2016-2020,c1756f20-1715-46e2-acb4-55f3fe9d074b,1509.58555296824
34966,0,1,0,0,1,0,5,Runnymede Ln,2015-2019,5e8a9c1c-a0c8-4288-84c1-86df70a6ba26,2311.12776089772
34967,1,1,0,1,1,0,8,S Tryon St,2016-2020,41332dc0-8c38-4cb6-ac6c-88f7dabb4163,2619.82973487999
34968,1,0,0,1,0,0,3,Maywood Dr,2014-2018,5b17382f-6da6-4046-9c22-f5f46d0e4f4e,1803.23932233464
34969,0,1,0,0,0,1,1,W Mallard Creek Church Rd,2015-2019,d380cd2c-7327-464d-9702-da36b9ffe5e1,2216.04118616133
34970,1,0,0,1,0,0,3,W 28th St,2014-2018,10bfad74-b088-4638-a053-46236b9a0848,1564.04070654641
34971,1,1,0,1,1,0,8,Alleghany St,2017-2021,49b6db7c-398b-4daf-91b3-689dda6b3184,2616.90515799843
34972,1,0,1,0,0,0,5,Sharon Rd,2015-2019,f02ab311-85fb-4089-a01e-659ac3808870,2625.91905131712
34973,0,1,0,0,1,0,5,Johnston Rd,2014-2018,5cb9d4b4-6e2f-4f36-8529-13bd0bce9454,2540.84827926131
34974,1,3,1,0,2,1,16,Billy Graham Py,2013-2017,8529c8b8-4fcf-4817-b0e5-ac460fea5bcc,2598.80940915811
34975,0,1,0,0,0,1,1,Chapeclane Rd,2013-2017,b85759b2-6b85-4473-8b0d-26054c9ae4b3,2344.50013821742
34976,0,3,0,0,0,3,3,N Tryon St,2015-2019,c7e5478f-d010-4d4e-8667-6bf2ef5b110a,2524.13092837328
34977,1,0,0,1,0,0,3,Pence Rd,2014-2018,dc565358-3cd0-41e1-95ed-f169ca8142e2,2257.52387738269
34978,2,0,2,0,0,0,10,S Tryon St,2014-2018,fab347ce-33e5-4d98-9930-2d6ce6accae7,2619.83107504454
34979,0,1,0,0,1,0,5,Whispering Oaks Dr,2018-2022,db33db86-537d-4ac6-b4a9-682082d47cb6,1963.55718192449
34980,0,1,0,0,0,1,1,Old Pineville Rd,2017-2021,444b5cb1-afa1-4774-9770-440674596926,2430.27741539068
34981,1,0,0,1,0,0,3,Milton Rd,2015-2019,bafa4287-8891-491f-84a1-bd255e206e0f,2469.25139232416
34982,1,0,1,0,0,0,5,E Morehead St,2015-2019,c399c1ce-81bd-4c0f-a3c7-be198e1f1ed4,2159.09207745611
34983,0,1,0,0,1,0,5,Providence Rd,2018-2022,91e557f5-20ab-499b-9cf4-c8150ff83c16,2631.46533857091
34984,0,1,0,0,0,1,1,Holly St,2015-2019,5a315924-e67a-4c9e-a084-0d7efaecf126,2180.42301581134
34985,0,2,0,0,1,1,6,Mount Holly Rd,2013-2017,2d4872f9-9632-4bd0-abb0-a3b39c639c3f,2403.42301557875
34986,1,0,1,0,0,0,5,Conference Dr,2014-2018,2c8c47f3-e515-4765-9862-6ffc249646bc,2096.55096052081
34987,0,1,0,0,0,1,1,Ardrey Kell Rd,2016-2020,a1d1469d-49e0-4dd8-b5f4-a0de17029f8a,2608.68227817572
34988,0,1,0,0,1,0,5,Starnes Randall Rd,2016-2020,4d62ab6f-d6da-49fd-b7ac-a80382a7ea54,2385.44029538541
34989,0,1,0,0,0,1,1,West Bv,2019-2023,db877984-3bb5-4d54-9405-33adab65baa3,2602.33918912817
34990,0,2,0,0,1,1,6,Atando Av,2014-2018,c2fff3a8-939b-4f19-89d9-528399219323,2201.9736201566
34991,1,2,1,0,1,1,11,Eastway Dr,2014-2018,67459e02-239b-4ad0-8209-c3254252864b,2498.00103678921
34992,0,1,0,0,1,0,5,Providence Rd,2017-2021,bc3058ef-7690-4a5e-b552-71f8b86eaf3c,2631.46533857091
34993,1,0,0,1,0,0,3,E Woodlawn Rd,2015-2019,e94fdf87-059e-4a1e-881e-f4eae7209a92,2219.55624138942
34994,1,2,1,0,1,1,11,N Graham St,2015-2019,6e5b4df6-776b-4183-8963-3c5af9583852,2554.15578645128
34995,0,1,0,0,0,1,1,James Rd,2015-2019,5490a181-fdd3-4502-bcc7-60277f315c48,1886.63821997823
34996,1,2,0,1,0,2,5,W Sugar Creek Rd,2018-2022,f0219309-dda3-4265-a629-67917d1ae77b,2502.55962224209
34997,0,2,0,0,0,2,2,Freedom Dr,2017-2021,c1459e63-7fd0-473d-98bf-f1782654f639,2538.81309909839
34998,1,0,1,0,0,0,5,Sharon Rd,2016-2020,be7911a8-40de-4ce3-a98c-f4251a233004,2625.91823041095
34999,0,1,0,0,0,1,1,Dr Webber Av,2018-2022,792767b6-f19f-4a09-ae3c-0601619bb60d,847.291810557607
35000,0,1,0,0,0,1,1,E John Belk Ra,2014-2018,fbaedc59-3c72-40c1-80f3-057fc9a88293,2406.58396592216
35001,0,2,0,0,1,1,6,Park Rd,2015-2019,50492391-7466-4598-9934-803b1e7a7761,2480.64768977375
35002,0,1,0,0,0,1,1,Wallace Neel Rd,2018-2022,8d2b8144-14fe-4f44-8dbd-74ff9b059c38,2245.41945343829
35003,0,2,0,0,0,2,2,Old Dowd Rd,2014-2018,34c58547-2ba6-4830-9a21-147c961807d3,1006.50976832839
35004,0,1,0,0,0,1,1,Old Dowd Rd,2015-2019,102359db-c536-4a46-bede-87eef44c5c5a,1006.51057594348
35005,1,0,1,0,0,0,5,Monroe Rd,2016-2020,901e8baf-e2c6-4fdb-a1e4-1df15c5ddaf8,2617.5162986053
35006,0,1,0,0,0,1,1,University City Bv,2018-2022,5813465f-76c5-4384-94da-ad3d7d1144aa,2514.22653901959
35007,0,1,0,0,1,0,5,Sardis Rd,2018-2022,bb043780-bd57-4749-8793-4a6200bede03,2486.8484154977
35008,0,1,0,0,1,0,5,Gibbon Rd,2015-2019,91d9e8fa-3edf-4a65-93d5-a0c5230c72f6,2355.44996456579
35009,0,1,0,0,0,1,1,Old Concord Rd,2014-2018,d28b2fb9-ce6d-4bc2-a79b-804f63744286,2547.5010882118
35010,0,1,0,0,0,1,1,Wilkinson Bv,2018-2022,52892481-ade8-454c-9ed8-c7dd099e7afd,2627.45514790408
35011,0,1,0,0,1,0,5,Rockwell Church Rd,2018-2022,b8cea0d8-48a4-4668-9096-dacbf4af5b7e,2613.51948703567
35012,,,,,,,5,GRAHAM,2013-2017,dedddf1a-284a-4434-8801-babc8bda44d8,468.768096474927
35013,0,1,0,0,0,1,1,Kempton Pl,2016-2020,d65293b3-4357-4bbf-9a45-8e3c46a2bcdf,1460.47348134045
35014,0,1,0,0,1,0,5,Mineral Ridge Wy,2016-2020,b6f9e85b-b1d2-470a-93b3-d2ee96a65742,1074.45107234825
35015,1,0,1,0,0,0,5,Tryon-church Connector St,2013-2017,14152227-8e0c-48ac-8b5d-c9d4c14ad33a,633.065208827391
35016,1,0,0,1,0,0,3,N Graham St,2015-2019,0e0b92a9-7d05-4716-8660-acfdd8fb7c7f,2554.15574488703
35017,1,0,0,1,0,0,3,Ridge Av,2014-2018,4eaf5320-ff4e-40b3-b64f-e042e09c255d,2144.62208277059
35018,0,1,0,0,0,1,1,Idlewild Rd N,2017-2021,afd37ad0-a5e3-42d6-acf8-cea2adb688b8,1795.81352043227
35019,0,1,0,0,0,1,1,E Independence Bv,2014-2018,1fe5cba8-cfec-4de3-acaf-a58812f03657,2340.30544105866
35020,3,2,3,0,1,1,21,The Plaza,2017-2021,083747fc-3a0c-4a04-84a6-444659ef6083,2478.04457456585
35021,0,1,0,0,1,0,5,Pavilion Bv,2014-2018,9eba9ebc-a28c-4f10-95b8-489b1f6e9d90,2307.70505601077
35022,1,2,1,0,0,2,7,Lawyers Rd,2013-2017,114db7d3-7acb-4fc6-a361-c2a4862c93a6,2069.07225032799
35023,0,1,0,0,0,1,1,J W Clay Bv,2019-2023,01ced7ae-6b2c-4c11-96e9-ddf538782a47,2418.63697212473
35024,0,1,0,0,1,0,5,New Renaissance Wy,2017-2021,d5984a3f-ef78-4a68-9eb5-6a9870d15f44,723.401705655929
35025,0,1,0,0,0,1,1,Murrayhill Rd,2013-2017,eab592ee-c9b1-4ef2-8ec4-97b778d02f7b,2620.20950700819
35026,0,1,0,0,1,0,5,Westport Rd,2017-2021,132b3a41-0289-469a-8e9f-97d7ae93b822,1355.95348428655
35027,1,0,1,0,0,0,5,Rozzelles Ferry Rd,2015-2019,81e09925-a3ef-4872-988a-3f0b2ae7f3e9,2464.07157532497
35028,1,0,0,1,0,0,3,Statesville Rd,2018-2022,5929c8f4-5db9-48ce-8d67-946a8aaeef33,2502.33116169631
35029,1,1,0,1,1,0,8,S Mint St,2014-2018,899515c9-7fc4-4139-8d95-df197657ea9e,2238.99907037592
35030,1,0,1,0,0,0,5,N Tryon St,2019-2023,50c5b31c-6b84-40b6-95d8-6d7df4277693,2524.13096030489
35031,1,0,1,0,0,0,5,N Tryon St,2015-2019,d4efc137-1a80-4368-b26b-d0731c017325,2524.13116019367
35032,0,1,0,0,0,1,1,Exit 2 S I-77 Ra,2018-2022,8ebd6b1d-c452-4a35-bcfc-42a312adfe19,1323.53497642596
35033,0,1,0,0,1,0,5,W Arrowood Rd,2013-2017,c72d07d5-a05f-42fe-ad33-c0d8a8a3f4d0,2389.23620159587
35034,0,1,0,0,0,1,1,W I-485 Outer Hy,2017-2021,d6a41402-9329-4168-bd8d-e710785867e5,2371.71709572716
35035,0,2,0,0,0,2,2,Mount Holly Rd,2016-2020,c542ad77-3066-44aa-acda-52e5df99ed5c,2376.7348428339
35036,1,0,1,0,0,0,5,N Graham St,2018-2022,6675bae8-9ce1-45cf-b315-a3474f5dfbdc,2554.15601131164
35037,0,1,0,0,0,1,1,Erwin Rd,2013-2017,c862606e-aca3-45ac-a60b-6e5f2deb3e9b,1937.21088974907
35038,0,1,0,0,1,0,5,N I-77 Hy,2019-2023,ca0ccd2f-5b70-41a7-8dc7-882cb6b2f1dc,2584.9505329299
35039,0,1,0,0,1,0,5,Kenley Ln,2014-2018,ab65db1f-56b1-44b7-9536-9331905f5ac0,1997.44666818673
35040,1,0,0,1,0,0,3,Calawood Wy,2018-2022,950d4d1b-87bc-499b-be7a-251d8eb78fa0,1618.35518350088
35041,0,1,0,0,1,0,5,University East Dr,2017-2021,8277e2ce-3dda-4b2a-9b06-fc674f99ee28,1509.4833717429
35042,0,1,0,0,0,1,1,S I-85 Hy,2019-2023,e9cb3dcb-860b-42f6-a09d-672a6b0c60e0,2592.46708158557
35043,0,1,0,0,0,1,1,S I-77 Exit 4 Ra,2018-2022,586b7372-77a1-472a-bdb6-729d994c2ab1,959.733137064257
35044,0,1,0,0,0,1,1,Plott Rd,2016-2020,dea6584a-480c-4f02-938f-5e337e370ce3,2411.50291356727
35045,0,1,0,0,0,1,1,E W T Harris Bv,2019-2023,6ad628a1-9346-4df2-b7ce-40b4cc3a2818,2542.59055480897
35046,0,2,0,0,0,2,2,Independence/I-277 Ra,2014-2018,adad8da7-7e52-482d-8f1d-96fac0832846,1213.69991583748
35047,0,3,0,0,2,1,11,E W T Harris Bv,2015-2019,ceb06d22-eef3-47ff-83c1-6e09465754b4,2542.59018102977
35048,0,1,0,0,1,0,5,Hovis Rd,2017-2021,aa0098b5-7ceb-4a03-9c1a-54d460f003f4,2103.90670789546
35049,0,1,0,0,0,1,1,S I-77 Exit 10A Ra,2016-2020,80473196-daee-4bdb-bc96-77299aad01a0,853.093492273292
35050,1,0,0,1,0,0,3,Beatties Ford Rd,2013-2017,4d9409d1-b875-473d-b8bd-7808be1ad429,2484.51967026178
35051,0,2,0,0,0,2,2,The Plaza,2014-2018,127ce898-1b22-4c7e-b7ee-13bcafcb65ad,2478.04445647751
35052,0,1,0,0,0,1,1,Johnson St,2015-2019,bcdc3eaa-1f72-4fb5-ba9d-da222c30cf6e,2013.3721348382
35053,0,1,0,0,1,0,5,S Tryon St,2014-2018,b9604303-0887-4fbe-84cb-4bf75d5013b7,2619.83007947397
35054,0,1,0,0,1,0,5,Hidden Forest Dr,2016-2020,f314944f-cb72-41a8-99ae-8cb8fa8139c4,595.609426022424
35055,0,1,0,0,1,0,5,Old Pineville Rd,2015-2019,abd35525-f38c-4ec0-8be6-fc14906b66bf,2430.27681531774
35056,0,1,0,0,0,1,1,N Wendover Rd,2016-2020,98d04207-ed67-414b-a021-133f4bba82fb,2436.09215974405
35057,0,1,0,0,0,1,1,W Sugar Creek Rd,2014-2018,b28caa09-f1be-4472-9211-e25ef59b107b,2502.55970472199
35058,0,1,0,0,1,0,5,Westinghouse Bv,2018-2022,e58fbf92-b6f6-4fa0-95e2-d980517ec530,2597.68333636686
35059,0,1,0,0,1,0,5,Essex St,2014-2018,f136b0e3-ae31-4172-9805-4d1bb5891318,554.965923394424
35060,0,4,0,0,2,2,12,Albemarle Rd,2013-2017,ddd8df8a-dc51-4af2-947b-94c4d4c3f7ce,2630.99363195562
35061,1,1,1,0,0,1,6,University City Bv,2016-2020,0afd38ba-3935-4069-9029-267e217b38df,2514.2266739739
35062,1,1,1,0,1,0,10,N Graham St,2014-2018,db424e26-dd2b-49e2-8377-842ca7c8c0e0,2469.07552537985
35063,1,0,0,1,0,0,3,East Bv,2015-2019,fef8ec1b-80d5-4561-93d0-f061f75d0a51,2308.1386705432
35064,1,0,0,1,0,0,3,Pimpernel Rd,2016-2020,f31c840a-2f6f-4803-821b-9f450242bfc6,1531.08458139122
35065,0,1,0,0,1,0,5,Fred D Alexander Bv,2018-2022,30239404-cb16-4a9f-9ade-9eef463bbc3e,2538.76033542056
35066,0,1,0,0,1,0,5,S I-77 Exit 3 Ra,2017-2021,07a4ae18-04d9-40f9-8df1-b913e3ed4152,776.664817892764
35067,0,1,0,0,0,1,1,Brownstone St,2017-2021,bf7d2532-c18f-4074-a2c5-4b312a9f502c,184.156008125441
35068,0,1,0,0,0,1,1,Cross Beam Dr,2015-2019,312f83e9-e11a-4e4f-b73a-76ad6f7e57b7,2094.90271548092
35069,1,0,1,0,0,0,5,Emerywood Dr,2019-2023,43451297-cb18-4c9e-83ca-f1b3c3b1edb9,2445.03343032458
35070,1,0,0,1,0,0,3,N Tryon St,2014-2018,891a478a-b841-4d0d-aa30-d02f9019bb5a,2524.13038548581
35071,0,1,0,0,0,1,1,Statesville Rd,2017-2021,9e81df45-4532-41de-b208-2981f63b374d,2502.33116169631
35072,0,2,0,0,1,1,6,W 30th St,2015-2019,e5ffe09f-2072-4704-850d-9592aa3f47ed,1477.2695561079
35073,0,1,0,0,0,1,1,Princess St,2019-2023,d601e19b-57aa-4c09-ae10-547e4d915e81,2457.51671594
35074,0,1,0,0,0,1,1,E Independence Bv,2015-2019,5d7f5631-f1a3-4ee4-9745-f2611b5516df,1803.55258106945
35075,1,0,0,1,0,0,3,Mckelvey St,2014-2018,95b6488f-2b62-477e-b5f2-efb06fd1fcf0,736.645294353733
35076,0,1,0,0,0,1,1,South Bv,2018-2022,d0826961-66cd-46dc-bda7-db065a28214a,2221.66594897194
35077,0,1,0,0,0,1,1,Monroe Rd,2018-2022,bb92d237-fd40-45d8-b6ed-1fa1d3cbaf70,2617.51733730492
35078,1,1,0,1,0,1,4,Mt Holly-Huntersville Rd,2016-2020,656bc68c-9781-4a54-9ca6-a8724a25b0a2,2353.62256903749
35079,0,1,0,0,0,1,1,Eastway Dr,2013-2017,e0c3e35d-dff8-461b-9cd2-d4f2e337fc9d,2489.73464285525
35080,0,1,0,0,0,1,1,Vance Davis Dr,2017-2021,59983c63-1b01-4cce-b5b9-293366f64bbb,1725.92121836433
35081,0,1,0,0,1,0,5,N I-85 Hy,2017-2021,f5719a11-d236-464c-80ee-981cd3012f72,2595.30377904828
